# <r.a. (radian)> <decl. (radian)> <obstime (julian date)> <lunar phase 1:new, -1:full>
2.99818 0.889151 330.618 0.30606
2.99818 0.880574 293.857 0.96146
2.99819 0.871998 82.7445 0.348884
2.99819 0.863422 270.014 0.596641
2.9982 0.854845 326.657 0.914274
2.9982 0.846269 323.76 0.980186
2.99821 0.837693 323.593 0.972547
2.99821 0.829116 321.696 0.803016
3.00222 0.944897 331.034 0.22057
3.00222 0.936321 332.035 0.00951684
3.00222 0.927744 335.87 -0.721901
3.00223 0.919168 335.995 -0.740048
3.00223 0.910592 83.7173 0.534036
3.00224 0.902015 299.936 0.5278
3.00224 0.893439 330.847 0.259295
3.00225 0.884863 330.659 0.297609
3.00225 0.876286 329.742 0.477087
3.00226 0.86771 298.935 0.695316
3.00226 0.859133 64.7954 0.315545
3.00227 0.850557 327.595 0.815811
3.00227 0.841981 326.595 0.91958
3.00228 0.833404 264.896 0.987646
3.00228 0.824828 321.821 0.818581
3.00629 0.940609 334.015 -0.400271
3.00629 0.932032 335.891 -0.724962
3.0063 0.923456 64.6704 0.340667
3.0063 0.91488 301.791 0.160629
3.00631 0.906303 304.771 -0.455397
3.00631 0.897727 32.8803 0.736835
3.00632 0.889151 331.66 0.0891866
3.00632 0.880574 293.871 0.962268
3.00633 0.871998 330.597 0.310277
3.00633 0.863422 329.596 0.504123
3.00634 0.854845 327.803 0.789383
3.00634 0.846269 327.658 0.808048
3.00634 0.837693 29.6704 0.998233
3.00635 0.829116 323.801 0.981904
3.01035 0.944897 335.016 -0.584849
3.01036 0.936321 294.955 0.998987
3.01037 0.927744 64.712 0.332319
3.01038 0.919168 336.642 -0.825263
3.01038 0.910592 336.829 -0.84713
3.01039 0.902015 304.792 -0.459338
3.01039 0.893439 304.709 -0.443518
3.0104 0.884863 331.701 0.0803531
3.0104 0.876286 330.784 0.272115
3.0104 0.86771 330.638 0.301837
3.01041 0.859133 329.721 0.480978
3.01041 0.850557 328.596 0.675209
3.01042 0.841981 327.741 0.797476
3.01042 0.833404 264.91 0.988105
3.01043 0.824828 326.678 0.91247
3.01444 0.949185 335.849 -0.718827
3.01444 0.940609 335.912 -0.728008
3.01445 0.932032 64.7537 0.323945
3.01445 0.923456 336.662 -0.827758
3.01446 0.91488 301.805 0.157712
3.01446 0.906303 346.793 -0.0111114
3.01447 0.897727 26.898 0.86259
3.01447 0.889151 304.75 -0.451446
3.01448 0.880574 293.885 0.963068
3.01448 0.871998 331.618 0.0980131
3.01449 0.863422 271.014 0.413735
3.01449 0.854845 329.825 0.46143
3.0145 0.846269 329.638 0.496447
3.0145 0.837693 23.6881 0.349848
3.01451 0.829116 327.699 0.802794
3.01853 0.944897 335.974 -0.73706
3.01853 0.936321 64.7745 0.319748
3.01854 0.927744 336.683 -0.830237
3.01854 0.919168 336.85 -0.849477
3.01855 0.910592 349.69 0.569052
3.01855 0.902015 348.669 0.378379
3.01856 0.893439 304.875 -0.475015
3.01856 0.884863 58.8123 0.99973
3.01857 0.876286 331.785 0.0626681
3.01857 0.86771 331.681 0.0847708
3.01858 0.859133 330.763 0.276378
3.01858 0.850557 328.61 0.673026
3.01859 0.841981 329.763 0.473187
3.01859 0.833404 264.924 0.988555
3.02262 0.949185 64.6495 0.344832
3.02262 0.940609 20.7074 -0.273263
3.02263 0.932032 336.704 -0.832699
3.02263 0.923456 336.871 -0.851808
3.02264 0.91488 301.818 0.154793
3.02264 0.906303 326.865 0.895426
3.02265 0.897727 87.7127 0.987648
3.02265 0.889151 89.7277 0.963399
3.02266 0.880574 293.899 0.963859
3.02266 0.871998 331.847 0.049391
3.02266 0.863422 331.722 0.075934
